year	text	genre	author	location	winning
1997	When I was a green as a baby's pooh, and as inclined to run everywhere, I learned that, unless you attain solid consistency, you're liable to get wiped away by the rough hand of society wielding a wad of tissue-thin rationalizations, and flushed down the s-bend of life.	Vile Puns	Nick Bruechle	Fremantle, Western Australia	Dishonorable Mention
1997	Leaning close to the UNICEF worker, Mother Theresa drunkenly confided, "For God's sake, if there's anything I've learned after all these years in all these stinky little countries, it's DON'T FEED THE POOR, 'cause once you do they just keep coming back and coming back, driving you crackers whining at your door all night."	N/A	Laura Sebastian	Miami, FL	Dishonorable Mention
1997	It was a beautiful, beautiful night, stars shining like the bright, needy eyes of a million malnourished children, the wind blowing softly like the breath of a favorite grandfather as he kissed you sweetly and very affectionately yet somewhat inappropriately, goodnight.	N/A	Laura Sebastian	Miami, FL	Dishonorable Mention
1997	Cat-on-a-Stick, with its enabling philosophy that anyone can perform taxidermy on the remains of a beloved family pet if you're not too fussy about the final results, soon gained a reputation as a place where you walked out with a smile on your face, even if you had come in with disaster writ large all over your puss.	N/A	Penny Downing	Scarborough, Ontario	Dishonorable Mention
1997	She was in her element, tabletop with a St. Pauli Girl balanced on her forehead, arms flailing and squawking like a gut-hooked catfish to Abba's "Dancing Queen," but Prestin Purvis, principal, peevishly pursed his lips, watching the to-be school secretary he hired that very day from the shallow shadows of the Shady Shack.	N/A	Steve Garman	Pensacola, FL	Dishonorable Mention
1997	As Jennifer sucked her co-worker's brains out through a spiral "Happy Meal" ™ straw, she reflected on how much her career advancement opportunities at the restaurant had improved since she became a Zombie.	N/A	George Walker	Beaverton, OR	Dishonorable Mention
1997	Holy dessicated cat turds, Batman, these aren't Tootsie Rolls—we're in Catwoman's litter box!	N/A	Kristen Kingsbury Henshaw	Vineyard Haven, MA	Dishonorable Mention
1997	They didn't teach about this at Harvard Law School, muttered Clement as he writhed on the living-room floor—after another day of dodging bullets and tax laws with shadowy clients in between trysts with secretaries from rival law firms who smuggled in strategy papers for upcoming trials in intimate clothing articles before revealing that they had also smuggled in lady-size handguns to order him to hand over his own strategy papers before he got a chance to look at theirs—and wondered if he would ever learn how to set the timer on the VCR.	N/A	Peter B. Smith	Albany, NY	Dishonorable Mention
1997	The sun beat down, causing the stench of elephant sweat to drift into Hannibal's nostrils as Tunisian gusts hurled sand into his food, making the foul-smelling hummus gruel twist his stomach, so in disgust he clutched his buddy, nearly retching out, "You know, Hanno, I could really go for Italian."	N/A	Michelangelo Saucedo	Sacramento, CA	Dishonorable Mention
1997	The bizarre heat in the bazaar, aided further by the constantly sweating, swearing, and swirling middle-class population, or should we say the servile class, prompted the sudden swooning of the 'foreign returned' Radha, who was immediately scooped up in the arms of the ever-willing Sudama, jumping at this God-sent opportunity, while the surrounding loudspeakers blared the contemporary super-hit film song, "Aa jaa, meri bahon mein aa jaa!"	N/A	Ankur Gupta	Mumbai, India	Dishonorable Mention
1997	So what should we pierce next? Charity purred, holding up the piercing gun and leaning over him, her pouty cupid's-bow mouth painted a lurid screaming red, her black-rimmed eyes vacant yet kinetic, her tattered and now blood-stained black mesh half-shirt falling off her shoulder to reveal one pert, supple young breast; and Kevin knew fear, but could not let her see it, for he was as enticed as he was terrified by this wild, raven-haired teenager, and so, with a shrug and a smirk that said, "I know you're taking me on a fast, Bohemian joyride to Hell and I like it!" replied, "There's still some room left on my butt."	N/A	Kate Noonan	Cambridge, MA	Dishonorable Mention
1997	Kevin blinked away the coruscating moisture on his eyelashes as he gazed upon his contagiously narcoleptic lover, who peacefully dreamt under the foehn that caressed their secluded bed of grass until awakened by Kevin's sultry whisper, "There is no apothecary for miles, but to cheer you, I have fashioned this diadem of daisies in the traditional Bacon family weave."	N/A	Sara Regan	Portland, OR	Dishonorable Mention
1997	Tribes of primitive hunters, with rhinestone codpieces rampant, built pyramids of Chevy engines—festooned in palm fronds and coconuts—to exalt the ineffable and scintillating gods of low-tech—as was their fashion—including an ode to holy refrigerator, Sears be its brand.	N/A	Jonathan P. Dowling	Redstone Arsenal, AL	Dishonorable Mention
1997	Not ever, not once, did Sister Mary Constance, upon leaving the convent for her fortnightly trip to the grocery, expect to find nestled firmly in the bottom of her purl-knit tote, a small plastic package containing a money-clip bent wide with hundreds, a ticket to Aconcagua, and a little note with the words, "Wish you were here," written hastily in crayon.	N/A	David Sarno	New Haven, CT	Dishonorable Mention
1997	Eschewing the normal pre-performance butterflies in stomach, Hector instead was experiencing the dreaded, but nearly unknown malady known as "moths in the mouth," as he spit out what appeared to be chewed-up wings and that fuzzy, obnoxious stuff that is left when you rub a moth's wing too hard between your fingers.	N/A	Larry Sherman	Fremont, CA	Dishonorable Mention
1997	Night was a mere threat on the quivering lip of the sky and the golden tongue of the sun still licked the recesses of the bridle path, when suddenly, an unnatural shriek emanated from the dark throat of the forest, causing stiff fingers of fear to march firmly down the spine of the motionless maiden.	N/A	Annette O'Neill	Pacifica, CA	Dishonorable Mention
1997	George stared intently across the table which supported the golden-brown fresh-baked cornbread with butter and sizzling cholesterol-laden bacon which could finish blocking his previously-hardened arteries at any time, into Margerie's clear-blue eyes and realized that she knew what he knew, and she knew that he knew what she knew, and he must practice carpe diem before angina seized the day.	N/A	Judy Hill	Modesto, CA	Dishonorable Mention
1997	The incessant pulse of the "12:00, 12:00, 12:00, 12:00" on Nick Popadopoulus's (of the Athens, Tennessee, Popadopoulus's) VCR reminded him of his very existence and the inscrutability of plurals such as hippopotami, thesauri, and croci, causing him to exclaim, "We are Popadopouli!"	N/A	Cynde Fetherston	Victoria, BC	Dishonorable Mention
1997	It wasn't the best of times; it wasn't the worst of times; it was the times you'd get if you arranged all possible times (including even fictional times in which the nights were usually dark and stormy) in order from worst to best on the real number line from 0.0 inclusive to 1.0 exclusive and then used a really good uniform random number generator to pick a value in that range thus choosing the corresponding times—that's the times it was.	N/A	Dale Dellutri	Libertyville, IL	Dishonorable Mention
1997	She wallowed in splendor, her wondrous white-wide wholeness frolicking with the foam; as she smiled, a salt-bleached booted bone punctuated like a toothpick the purity of her pearlescent dentis; and as her buxom flukes saluted the sea, she winked her wave-washed eye and blubbered, "Call me, Ishmael."	N/A	Virginia H. Vick	Abilene, TX	Dishonorable Mention
1997	Miss Texas, Mary Sue Carol Langley, fluffed her bouffant blond hair and crammed her ample bosoms into the two-sizes-too-small bikini top, confident that her dramatic portrayal of Lady Macbeth in the talent competition and her passionate stand on nuclear disarmament would place her in the top five pageant finalists; but she couldn't shake the feeling that she had missed something when the judge from Arkansas asked her surreptitiously whether she could play on the harmonica, only to learn later to her chagrin that what he had actually asked was whether she would play around . . . like Monica.	N/A	Patricia A. Teckelt	New Castle, PA	Dishonorable Mention
